,Complexity,Real_Fake,Political,TextUppercase,TextLowercase,Original_text,Text,len_values,period_ratio,question_ratio,exclamation_ratio,ellipses_ratio,lex_prediction1,confidence1,lex_prediction2,confidence2,Complexity_Combination,Complexity_Simple,Real_Fake_DeepFake,Real_Fake_Fake,Real_Fake_Real,lex_prediction1_Negative,lex_prediction1_Neutral,lex_prediction1_Positive,lex_prediction2_anger,lex_prediction2_fear,lex_prediction2_joy,lex_prediction2_love,lex_prediction2_sadness,lex_prediction2_surprise,bert_s1,bert_s2,bert_s1_Negative,bert_s1_Positive,bert_s2_Joy,bert_s2_Sadness,bert_s2_Surprise,Sentiment1,Sentiment2
211,['Simple'],['Fake'],0,0,0,Copilul meu când ți pregătesc mâncare delicioasă. Copilul meu când găsește un pufulete de 2 săptămâni sub canapea.,My baby when I prepare delicious food for you. My child when he finds a 2 week old fluff under the couch.,0.5454545454545454,1.0,0.0,0.0,0.0,['Positive'],1.0,['joy'],0.5333333333333333,0,1,0,1,0,0,0,1,0,0,1,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
212,['Simple'],['Real'],0,0,0,"- Tată, vino urgent acasă! - N-am cum sunt internat, am Covid-19... - Treaba ta, mama îți vinde undițele la prețul la care i-ai zis că le-ai cumpărat.","- Father, come home urgently! - I don't know how I'm hospitalized, I have Covid-19... - It's your business, mom is selling you fishing rods at the price you told her you bought them for.",1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,['Neutral'],1.0,['fear'],0.6666666666666666,0,1,0,0,1,0,1,0,0,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,5
213,['Simple'],['Real'],0,0,0,Pe mine mă cheamă George Pe mine nu,My name is George Not me,0.13636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
214,['Simple'],['Real'],0,0,0,NU LE PIPĂIȚ  Spune NU pipăițului!,I DON'T FREAK THEM Say NO to groping!,0.20454545454545456,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
215,['Combination'],['Real'],0,1,0,M-AM SATURAT DE VIATA ASTA... MAI BINE MA DUC SA-MI IAU BERE,I'M TIRED OF THIS LIFE... I'D BETTER GO GET A BEER,0.2727272727272727,0.0,0.0,0.0,1.0,['Neutral'],1.0,['joy'],0.6666666666666666,1,0,0,0,1,0,1,0,0,0,1,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,1
216,['Simple'],['Real'],0,0,0,"Buni, ce vârstă ai? Draga mea sunt așa de bătrână că nu mai știu Te poți uita pe eticheta chiloților, la mine scrie 5-6 ani","Grandma, how old are you? My dear I'm so old I don't know anymore You can look at the label of the panties, mine says 5-6 years",0.7727272727272727,0.0,1.0,0.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,5
217,['Simple'],['Real'],0,0,0,Vreți ceva de băut? Între ce pot să aleg? Între Da și NU!,Would you like something to drink? What can I choose between? Between Yes and No!,0.4090909090909091,0.0,0.6666666666666666,0.3333333333333333,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,5
218,['Simple'],['Real'],0,0,0,"Iubit, ti-am făcut programare la solar!","My love, I made an appointment for you at the solarium!",0.29545454545454547,0.0,0.0,1.0,0.0,['Neutral'],1.0,['joy'],0.6666666666666666,0,1,0,0,1,0,1,0,0,0,1,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,5
219,['Simple'],['Fake'],0,0,0,Cand ai nevoie de psiholog dar decizi sa te tratezi singura!,When you need a psychologist but decide to treat yourself!,0.25,0.0,0.0,1.0,0.0,['Neutral'],1.0,"['anger', 'fear', 'joy', 'love', 'sadness', 'surprise']",0.16666666666666666,0,1,0,1,0,0,1,0,1,1,1,1,1,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
220,['Simple'],['Real'],0,0,0,Ce aveti fără zahăr și să nu îngrașe? Șervețele!,What do you have without sugar and not fat? Napkins!,0.2727272727272727,0.0,0.5,0.5,0.0,['Neutral'],1.0,['sadness'],1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,1,5
221,['Simple'],['Real'],1,0,0,Putina lume stie ca buzunarul cel mic de la blugi este pentru salariu,Few people know that the smallest jeans pocket is for the salary,0.2727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['joy', 'love']",0.5,0,1,0,0,1,0,1,0,0,0,1,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
222,['Simple'],['Real'],1,0,0,Nu prea cred in cuvinte... pentru ca in ziua de astazi nimeni nu mai spune ce simte!,I don't really believe in words... because nowadays nobody says what they feel!,0.36363636363636365,0.0,0.0,0.5,0.5,['Neutral'],1.0,['love'],1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,['Negative'],['Sadness'],1,0,0,1,0,0,4
223,['Combination'],['Real'],1,0,0,Un țăran avea o iapă. Până i-au furat-o TÂGANII !!! SFÂRȘIT!,A peasant had a mare. Until the TAGANS stole it from him!!! ENDING!,0.4090909090909091,0.2,0.0,0.8,0.0,['Neutral'],1.0,"['anger', 'fear', 'sadness']",0.3333333333333333,1,0,0,0,1,0,1,0,1,1,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,2,5
224,['Simple'],['Real'],0,0,0,După ce bați un tâgan...,After beating a thug...,0.11363636363636363,0.0,0.0,0.0,1.0,['Neutral'],1.0,"['anger', 'fear']",0.5,0,1,0,0,1,0,1,0,1,1,0,0,0,0,['Negative'],['Sadness'],1,0,0,1,0,2,1
225,['Simple'],['Real'],0,0,0,"""Banii nu te schimbă pe tine, schimbă oamenii din jurul tău.""","""Money doesn't change you, it changes the people around you.""",0.3409090909090909,1.0,0.0,0.0,0.0,['Neutral'],1.0,['fear'],0.3333333333333333,0,1,0,0,1,0,1,0,0,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
226,['Combination'],['Real'],1,0,0,In Canada folosesc abtibilduri pentru a reduce viteza masinilor. In Romnia folosec versiunea in 3D!,"In Canada, they use bumpers to reduce the speed of cars. In Romania I use the 3D version!",0.4772727272727273,0.5,0.0,0.5,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
227,['Simple'],['Real'],0,0,0,"Tati, eu de unde vine? Pai eu impreuna cu mama ta, te-am gasit pe google si te-am downloadat","Dad, where do I come from? Well, together with your mother, I found you on google and downloaded you",0.5227272727272727,0.0,1.0,0.0,0.0,['Neutral'],1.0,"['joy', 'love', 'sadness']",0.3333333333333333,0,1,0,0,1,0,1,0,0,0,1,1,1,0,['Negative'],['Surprise'],1,0,0,0,1,1,3
228,['Simple'],['Real'],0,0,0,"vând cozonac IKEA, trebuie doar montat! Rogseriozitate!","IKEA cozonac for sale, it just needs to be assembled! Seriously!",0.3181818181818182,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,5
229,['Combination'],['Real'],0,0,0,Babele din România Babele din Europa,Babes from Romania Babes from Europe,0.13636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
230,['Simple'],['Real'],0,0,0,"Ce-ar fi dacă, de mâine, am încerca să mâncăm sănătos? Ai înebunit?!? Acum, când avem nevoie de toți conservanții...","What if, starting tomorrow, we tried to eat healthy? Are you crazy?!? Now that we need all the preservatives...",0.5909090909090909,0.0,0.6,0.2,0.2,['Positive'],0.75,"['anger', 'fear', 'joy', 'love', 'sadness', 'surprise']",0.16666666666666666,0,1,0,0,1,0,0,1,1,1,1,1,1,1,['Negative'],['Surprise'],1,0,0,0,1,1,5
231,['Combination'],['Fake'],1,0,0,Il omor sau nu? NU DA Voi alegeti :)),Do I kill him or not? NO YES You choose :)),0.2727272727272727,0.0,1.0,0.0,0.0,['Neutral'],1.0,"['fear', 'sadness']",0.5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,0,2
232,['Combination'],['Fake'],1,0,0,pe cine il alegi? comm cu:* comm cu :X,who do you choose? comm with:* comm with :X,0.25,0.0,1.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
233,['Combination'],['Fake'],0,0,0,Sa nu il scapi e scump! Sa nu il scapi gresia e scumpa!,"Not to lose it is expensive! Don't miss it, it's expensive!",0.36363636363636365,0.0,0.0,1.0,0.0,['Neutral'],1.0,"['anger', 'fear', 'sadness', 'surprise']",0.25,1,0,0,1,0,0,1,0,1,1,0,0,1,1,['Negative'],['Surprise'],1,0,0,0,1,0,1
234,['Combination'],['Fake'],0,0,0,Cand sunt plictisit nimeni nu-mi trimite mesaje.. Cand sunt ocupatbrusc devin cel mai popular om din lume!,When I'm bored nobody sends me messages.. When I'm busy I suddenly become the most popular man in the world!,0.5454545454545454,0.0,0.0,0.5,0.5,['Neutral'],1.0,['surprise'],1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,2,4
235,['Simple'],['Real'],0,0,0,"Esti SPECIAL! DA, TU! Cel care citeste!","You are SPECIAL! YES, YOU! The one who reads!",0.29545454545454547,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
236,['Simple'],['Fake'],0,1,0,"-STAI, MĂRIE, CĂ NU-ȚI FAC NIMIC! - PĂI, DACĂ NU ÎMI FACI NIMIC, DE CE SĂ STAU?","- WAIT, MARIE, I'M NOT DOING ANYTHING TO YOU! - WELL, IF YOU DON'T DO ANYTHING TO ME, WHY SHOULD I STAY?",0.6363636363636364,0.0,0.5,0.5,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
237,['Simple'],['Real'],0,0,0,Toți merităm respect!,We all deserve respect!,0.11363636363636363,0.0,0.0,1.0,0.0,['Positive'],1.0,['love'],0.42857142857142855,0,1,0,0,1,0,0,1,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
238,['Simple'],['Fake'],0,0,0,Mâine-i luni!,Tomorrow is Monday!,0.09090909090909091,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Positive'],['Joy'],0,1,1,0,0,2,4
239,['Combination'],['Real'],0,0,0,CE ITI PLACE SA BEI Bere LAPTE!!! LAPTE!!!,WHAT DO YOU LIKE TO DRINK BEER MILK!!! MILK!!!,0.3409090909090909,0.0,0.0,1.0,0.0,['Neutral'],1.0,['joy'],0.6666666666666666,1,0,0,0,1,0,1,0,0,0,1,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,5
240,['Combination'],['Fake'],0,0,0,"Cum e, ma, sa fi insurat? Super tare! masimt de parca as avea iarasi 16 ani! Adica? Fumez in toaleta, beau pe ascuns..","How is it, ma, to be married? Super cool! I feel like I'm 16 years old again! I mean? I smoke in the toilet, drink secretly..",0.7954545454545454,0.0,0.4,0.4,0.2,['Positive'],0.6666666666666666,"['fear', 'joy', 'love', 'surprise']",0.25,1,0,0,1,0,0,0,1,0,1,1,1,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,0
241,['Simple'],['Real'],1,1,0,"CIOLOȘ! CIOLOȘ, IEȘI MĂ! TE-A NOMINALIZAT IOHANIS.","COOL! CIOLOSH, GET ME OUT! IOHANIS NOMINATED YOU.",0.2727272727272727,0.3333333333333333,0.0,0.6666666666666666,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
242,['Simple'],['Real'],1,1,0,JE SUIS BĂIATU DE LA USR CU CASCADA MINIMALISTĂ.,I'M A GUY FROM USR WITH THE MINIMALIST CASCADE.,0.22727272727272727,1.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
243,['Simple'],['Fake'],1,0,0,Uniunea Șobolănim* România UȘR,Union Șobolănim* Romania UȘR,0.11363636363636363,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,4
244,['Simple'],['Real'],1,0,0,Când ai votat cu USR și tre' să te prefaci că e totul o.k.,When you voted with USR and you have to pretend that everything is ok.,0.3409090909090909,1.0,0.0,0.0,0.0,['Negative'],0.6666666666666666,"['anger', 'joy', 'love', 'sadness', 'surprise']",0.2,0,1,0,0,1,1,0,0,1,0,1,1,1,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
245,['Simple'],['Real'],1,0,0,Adoptă o căpușă! O campanie PNL USRPLUS pentru București USRPLUS,Adopt a tick! A PNL USRPLUS campaign for Bucharest USRPLUS,0.25,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
246,['Simple'],['Real'],1,0,0,Adoptă un șobolan! O campanie PNL USRPLUS pentru București USRPLUS,Adopt a rat! A PNL USRPLUS campaign for Bucharest USRPLUS,0.25,0.0,0.0,1.0,0.0,['Neutral'],1.0,['fear'],1.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,5
247,['Simple'],['Real'],1,0,0,Adoptă o groapă! O campanie PNL USRPLUS pentru București USRPLUS,Adopt a Pit! A PNL USRPLUS campaign for Bucharest USRPLUS,0.25,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
248,['Simple'],['Real'],1,0,0,Adoptă un țânțar! O campanie PNL USRPLUS pentru București USRPLUS,Adopt a mosquito! A PNL USRPLUS campaign for Bucharest USRPLUS,0.25,0.0,0.0,1.0,0.0,['Neutral'],1.0,['anger'],1.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,5
249,['Combination'],['Real'],1,1,0,PNL USR PLUS UDMR,PNL USR PLUS UDMR,0.09090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
250,['Simple'],['Real'],1,0,0,Se unde știu că demiterea lui VeVe o măsură bună? Fiindcă deranjează. PROFU' de sănătate publică,How do I know that firing VeVe is a good move? Because it bothers. PROFESSOR of public health,0.45454545454545453,0.5,0.5,0.0,0.0,['Positive'],0.6666666666666666,"['fear', 'joy', 'love', 'surprise']",0.25,0,1,0,0,1,0,0,1,0,1,1,1,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
251,['Simple'],['DeepFake'],1,0,0,Gaura din buget Florin Cîțu Parlamentul Eliminarea gratuității la tren pentru studenți,Budget hole Florin Cîțu Parliament Elimination of free train tickets for students,0.2727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,0
252,['Combination'],['Fake'],1,0,0,"Revoluție, mineriadă, Roșia Montana, Colectiv, OUG 13 Burgeri moca și bilete gratuite de tren","Revolution, mining, Red Montana, Collective, OUG 13 Mocha burgers and free train tickets",0.38636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
253,['Simple'],['Real'],0,1,0,"ALO, DISPECERATUL? VĂ ROG AJUTAȚI-MĂ, MI-A INTRAT APA ÎN CASĂ ĂĂĂ... PLATĂ SAU MINERALĂ?","HELLO DISPATCHER? PLEASE HELP, WATER HAS COME INTO MY HOUSE... PLATE OR MINERAL?",0.38636363636363635,0.0,0.6666666666666666,0.0,0.3333333333333333,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
254,['Combination'],['Fake'],1,1,0,"NU ȘTIE NICI MĂCAR SĂ CALCULEZE DEBITUL UNUI RÂU! BOSS, SUNTEM AICI SĂ FURĂM, NU SĂ CALCULĂM!","HE DOESN'T EVEN KNOW HOW TO CALCULATE THE FLOW OF A RIVER! BOSS, WE ARE HERE TO STEAL, NOT TO CALCULATE!",0.5681818181818182,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
255,['Simple'],['Real'],1,1,0,REVOLUȚIA BUNEI GUVERNĂRI! PNL USR +PLUS,GOOD GOVERNANCE REVOLUTION! PNL USR +PLUS,0.18181818181818182,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
256,['Simple'],['Fake'],1,0,0,"Spune-mi lucruri murdare! București, Sector 1","Tell me dirty things! Bucharest, Sector 1",0.20454545454545456,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,3
257,['Combination'],['Fake'],1,1,0,FLORIN CÎȚU FUNCȚIA DE PREMIER LUDOVIC ORBAN FUNCȚIA DE PREMIER,FLORIN CÚTU OFFICE OF PRIME MINISTER LUDOVIC ORBAN OFFICE OF PRIME MINISTER,0.2727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,2
258,['Simple'],['Real'],1,0,0,Iohanis Ciolos Orban Barna Kelemen hunor,Iohanis Ciolos Orban Barna Kelemen Hunor,0.13636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,0
259,['Simple'],['Real'],1,1,0,CÂND VREI SĂ FACI DECLARAȚIE DE DRAGOSTE DAR AI PIERDUT INELUL ÎN SACII DE VOT,WHEN YOU WANT TO DECLARE YOUR LOVE BUT LOST THE RING IN THE VOTING BAGS,0.3409090909090909,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['anger', 'fear', 'joy', 'sadness', 'surprise']",0.18181818181818182,0,1,0,0,1,0,1,0,1,1,1,0,1,1,['Negative'],['Surprise'],1,0,0,0,1,0,0
260,['Simple'],['Fake'],1,1,0,CÂND TE ÎNTREABĂ PRESA DE PNL,WHEN THE PNL PRESS ASK YOU,0.13636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,1
261,['Simple'],['Fake'],1,1,0,"MINISTRA ÎNVĂȚĂMÂNTULUI: ""NICIO ȘCOALĂ FĂRĂ PEPSIGLASS PE BĂNCI!""","THE MINISTER OF EDUCATION: ""NO SCHOOL WITHOUT PEPSIGLASS ON THE BENCHES!""",0.3409090909090909,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,4
262,['Simple'],['Real'],1,1,0,ROM\NII PNL BANII PUBLICI,ROMANIA PNL PUBLIC MONEY,0.09090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,4
263,['Simple'],['Real'],1,0,0,PNL Economia României 04.11.2019 - 04.05.2020 imminvest,PNL Economy of Romania 04.11.2019 - 04.05.2020 imminvest,0.18181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,0,4
264,['Combination'],['Fake'],1,0,0,PNL în opoziție PNL la guvernare,PNL in opposition PNL in government,0.13636363636363635,0.0,0.0,0.0,0.0,['Negative'],1.0,"['anger', 'fear']",0.5,1,0,0,1,0,1,0,0,1,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,2
265,['Simple'],['Fake'],1,0,0,PSD PSD PSD Razand biciuim moravurile,PSD PSD PSD Laughing we whip morals,0.1590909090909091,0.0,0.0,0.0,0.0,['Positive'],0.6666666666666666,['anger'],0.4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,4
266,['Simple'],['Fake'],1,0,0,60 De pruna,60 Of plum,0.06818181818181818,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,0,2
267,['Simple'],['Fake'],1,0,0,Camera Deputaților a aprobat tacit autonomia Ținutului Secuiesc Legea pică în Senat Și oricum e neconstituțională Români mândri,The Chamber of Deputies tacitly approved the autonomy of the Szekler Land The law falls in the Senate And it is unconstitutional anyway Proud Romanians,0.5681818181818182,0.0,0.0,0.0,0.0,['Negative'],0.6666666666666666,['love'],0.42857142857142855,0,1,0,1,0,1,0,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
268,['Simple'],['Fake'],1,0,0,"Când vrei să mergi în vacanță, dar e pandemie de coronavirus","When you want to go on vacation, but there is a coronavirus pandemic",0.3181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['fear', 'joy', 'sadness']",0.2857142857142857,0,1,0,1,0,0,1,0,0,1,1,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
269,['Simple'],['Fake'],1,1,0,NU TE SUPĂRA FRATE!,DON'T WORRY BROTHER!,0.09090909090909091,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
270,['Simple'],['Real'],1,0,0,PNL Nicușor Dan,PNL Nicușor Dan,0.06818181818181818,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
271,['Simple'],['Fake'],1,0,0,- Si una de jale,- And one of mourning,0.11363636363636363,0.0,0.0,0.0,0.0,['Neutral'],1.0,['sadness'],1.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,['Negative'],['Sadness'],1,0,0,1,0,0,4
272,['Simple'],['Real'],1,0,0,TREI PAHARE LA BĂIATU' ȘI PLEC #memepolitice CAMERA DEPUTAȚILOR,THREE GLASSES TO THE BOY AND I'M GOING #memepolitics CHAMBER OF DEPUTIES,0.29545454545454547,0.0,0.0,0.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
273,['Simple'],['Real'],1,0,0,Guvernul PNL,PNL government,0.045454545454545456,0.0,0.0,0.0,0.0,['Neutral'],1.0,['fear'],1.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,['Negative'],['Joy'],1,0,1,0,0,1,2
274,['Simple'],['Fake'],1,1,0,CE FACEȚI AICI? DĂM ORDONANȚE!,WHAT ARE YOU DOING HERE? WE GIVE ORDERS!,0.22727272727272727,0.0,0.5,0.5,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,5
275,['Simple'],['Real'],1,1,0,AM GĂSIT 23 DE ORDONANȚE LA PENELEU,I FOUND 23 ORDINANCES AT PENELEU,0.13636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,5
276,['Simple'],['Real'],1,0,0,"Câinele meu, când vede un chinez pe stradă - Ori îmi dă viruși, ori mă mănâncă","My dog, when he sees a Chinese man on the street - Either he gives me viruses or he eats me",0.5,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,1
277,['Combination'],['Real'],1,0,0,Astăzi vin doi srilankezi Mâine vin șapte srilankezi Poimâine vor autonomie!,Today two Sri Lankans are coming Tomorrow seven Sri Lankans are coming The day after tomorrow they want autonomy!,0.45454545454545453,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,5
278,['Simple'],['Real'],1,1,0,SPITAL DIN ROMANIA ACINETOBACTER E. COLI PIOCIANIC ENTEROCOCCUS CORONAVIRUS ASTAFILOCOC AURIU,HOSPITAL FROM ROMANIA ACINETOBACTER E. COLI PYOCIANIC ENTEROCOCCUS CORONAVIRUS ASTAPHYLOCOC AURUIU,0.25,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['fear', 'sadness']",0.4,0,1,0,0,1,0,1,0,0,1,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
279,['Combination'],['Real'],1,1,0,LINKEDIN FACEBOOK INSTAGRAM TINDER,LINKED IN FACEBOOK INSTAGRAM TINDER,0.11363636363636363,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,1
280,['Combination'],['Real'],1,0,0,FACEBOOK Linkedin Instagram Tinder,FACEBOOK Linkedin Instagram Tinder,0.09090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
281,['Combination'],['DeepFake'],1,1,1,2020 2030,2020 2030,0.045454545454545456,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,0,2
282,['Simple'],['Real'],1,0,0,"Cand esti IT-ist, votezi pnl si iti dai seama ca o sa iti puna impozit pe venit","When you are an IT-ist, you vote for PNL and you realize that you will be taxed on your income",0.5227272727272727,0.0,0.0,0.0,0.0,['Negative'],0.6,['sadness'],0.3333333333333333,0,1,0,0,1,1,0,0,0,0,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
